subject;AQ;group;session;daysInBetween;pictureCondition;cancel;ACC;RT1;RTTot;delta_ACC;delta_RT1;delta_RTTot;roi_efield;P99_efield;perc_overlap;volume_roi;volume_P99;volume_overlap
19;21;1;1;2;1;0;0;31088;59546;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;1;2;5;0;6;49153;83652;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;3;0;6;50694;60767;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;1;0;6;48565;67351;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;2;0;6;22140;34484;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;1;0;6;49641;63939;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;3;0;3;43277;92727;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;5;0;6;56836;74662;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;1;0;6;48068;58314;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;5;0;2;28882;35416;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;5;0;0;45166;76079;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;2;0;6;27453;49002;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;1;0;6;18547;27184;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;5;0;0;42935;53965;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;3;0;0;26592;36522;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;3;0;6;33811;38847;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;2;0;2;28977;51851;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
19;21;1;2;2;2;0;0;34933;64257;-0,875;-4810,9375;-5061,1875;0,19641044;0,273971865;0,095042525;1283,028475;6997,021541;121,9422664
20;4;1;1;2;2;0;1;19656;23874;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;3;0;2;24567;30107;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;5;0;3;27973;42226;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;2;0;6;22394;55895;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;2;0;6;18107;31920;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;2;0;6;12968;24917;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;1;1;6;19599;35934;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;1;0;3;18395;34035;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;5;0;3;11693;23786;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;3;0;0;28897;38364;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;5;0;6;16521;26449;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;5;0;4;18014;25280;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;3;0;0;15805;25576;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;3;0;6;20841;33685;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;1;0;0;20705;31106;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;1;2;1;0;6;11411;19535;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;1;0;0;18341;30694;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;1;0;2;38812;45524;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;1;0;6;10764;16435;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;2;0;6;12002;25477;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;3;0;6;24556;41566;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;3;0;2;21199;35216;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;5;0;2;63068;74664;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;3;0;0;33251;38865;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;3;0;2;20714;24964;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;2;0;6;12269;19933;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;2;0;6;27573;35816;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;5;1;2;24261;32014;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;5;0;0;21113;25193;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;5;0;3;18180;23816;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;1;0;3;10081;14538;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
20;4;1;2;2;2;0;0;14553;20814;0,75;-3949,4375;-177,5;0,124316434;0,150215204;0,22788182;2340,621303;6576,621367;533,3850431
21;15;1;1;2;3;0;0;24815;38309;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;1;1;6;11227;17363;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;2;0;3;13519;28076;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;5;0;6;10923;18619;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;1;0;3;15120;33324;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;2;0;6;14429;27258;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;5;1;3;12829;24941;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;5;0;2;9842;24096;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;2;0;6;10251;18432;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;3;0;2;11742;28673;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;1;1;1;8614;22853;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;3;0;2;16894;25027;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;2;0;4;15485;34316;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;3;1;4;17574;22783;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;1;0;0;19781;23269;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;1;2;5;0;2;15306;36118;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;5;0;3;15535;20485;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;1;0;6;12055;23068;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;1;0;4;14318;21213;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;1;0;6;10481;18787;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;5;0;6;14886;25493;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;1;1;0;17267;20411;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;5;1;4;10839;18383;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;3;0;6;11300;18672;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;3;1;2;15024;21828;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;3;1;6;14105;25018;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;2;0;6;10628;16185;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;2;0;6;11859;15137;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;3;0;3;13731;24410;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;2;1;6;11881;17069;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;2;0;3;13556;19120;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
21;15;1;2;2;5;0;3;15561;23599;-1,25;957,8125;5911,1875;0,270202756;0,299930562;0,271040406;3314,010959;6911,751478;898,2308744
22;8;1;1;1;3;0;1;5830;12209;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;2;0;6;8644;13276;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;1;0;6;9050;18439;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;3;0;2;14575;19272;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;3;0;6;8537;21053;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;1;0;6;8539;13842;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;5;0;6;5630;11860;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;2;0;3;8029;15257;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;3;0;2;8838;16956;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;5;0;6;10267;14558;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;1;1;6;9795;13750;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;1;0;0;11410;13658;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;5;0;3;9743;15924;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;2;0;3;9012;17040;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;5;0;1;11759;15690;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;1;1;2;0;6;7815;14791;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;2;0;6;8054;14056;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;3;0;6;11056;17267;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;5;0;0;14740;18055;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;3;0;0;14784;20162;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;5;0;3;16871;21786;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;1;0;6;6828;11281;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;5;0;6;8377;20998;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;3;0;3;13571;21880;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;1;0;2;11151;16623;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;2;0;2;8576;12157;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;1;0;3;5904;9194;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;5;1;6;11712;16140;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;2;0;3;8534;11457;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;3;1;6;14286;21624;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;2;1;6;9008;12566;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
22;8;1;2;1;1;1;6;9025;14328;-0,0625;-1562,75;-749,9375;0,388400994;0,480557239;0,187980151;3146,633321;6989,588015;591,504606
23;11;2;1;2;3;1;0;11336;18579;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;3;0;0;10301;21230;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;5;1;0;7817;20319;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;5;0;2;7246;18251;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;1;1;2;18051;24297;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;5;0;3;9021;15053;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;3;0;2;6611;8627;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;5;0;0;7277;19805;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;3;0;0;4408;10258;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;2;1;2;10531;19493;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;1;0;0;5449;11191;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;2;0;2;10650;16219;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;2;0;6;7869;16118;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;2;0;2;4626;11697;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;1;0;0;7543;10241;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;1;2;1;0;2;5115;8027;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;5;0;1;7404;12639;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;3;0;1;7118;11589;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;3;0;0;12522;14206;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;1;0;2;10997;16374;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;5;0;0;8540;12822;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;3;0;6;7726;12242;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;3;0;4;11901;15652;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;2;0;3;8192;9726;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;1;0;3;9318;13840;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;5;0;0;6003;8435;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;5;0;2;7542;10442;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;2;0;2;6504;10232;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;1;0;1;9183;12222;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;2;0;0;11972;13621;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;2;0;0;6366;7876;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
23;11;2;2;2;1;0;0;9158;11031;0,125;412,1875;-3528,5;0,228523115;0,281029872;0,2259437;1987,593219;7496,083683;449,0841652
24;7;1;1;6;2;0;6;11371;15624;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;5;0;6;8392;12194;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;2;0;3;6878;10444;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;5;0;4;11920;19755;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;2;0;0;13953;19965;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;1;0;6;14460;22581;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;3;0;2;17205;21297;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;5;0;0;22798;27773;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;1;0;6;11756;14204;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;2;0;6;10566;18948;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;5;0;2;19603;26941;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;1;0;6;10604;16085;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;1;0;6;11834;16439;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;3;0;6;9182;12976;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;3;0;1;19832;22846;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;1;6;3;0;0;13321;19648;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;1;0;6;8205;15128;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;5;0;2;11764;27075;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;5;0;4;14233;25067;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;3;0;6;11265;14903;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;3;0;2;28706;32985;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;2;0;0;7064;13404;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;1;0;6;13051;18483;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;2;0;6;9517;12163;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;5;0;6;13392;19433;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;3;0;6;10813;20947;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;2;0;6;8851;13472;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;3;0;6;13640;19215;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;2;0;6;12233;16936;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;1;0;6;11806;15153;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;5;0;0;18049;33940;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
24;7;1;2;6;1;0;0;24397;34051;-0,5;-206,9375;-2164,6875;0,216887296;0,259071467;0,146162697;2083,223303;6682,970307;304,4895357
